x,y,x2,y2,angle,true angle
"50.55147596","53.66931604","37.093879","222.0393489","-0.5092967216","359.4907033"
"203.2534345","228.3928972","291.9346737","63.43915069","-0.5416908828","359.4583091"
"59.78103505","166.1443241","358.7329972","94.2306662","-1.248835727","358.7511643"
"343.663715","168.4796354","303.5887958","146.4109867","4.013412031","4.013412031"
"364.636461","58.31205246","100.6614268","54.45989337","23.30717631","23.30717631"
"244.0285614","84.89237569","355.5831084","187.1646495","0.8749820282","0.8749820282"
"229.2311241","58.16375859","341.4652827","166.0403354","0.8295546074","0.8295546074"
"53.50230902","201.5954458","254.0170311","198.3563099","-27.69697333","332.3030267"
"361.5637333","236.1257989","316.6618818","237.2315043","-80.24215258","279.7578474"
"157.1695554","86.68964458","270.6972193","128.0953978","2.16142252","2.16142252"
"355.2703859","126.3125694","49.65851701","257.206342","-0.6861481641","359.3138518"
"293.2796644","122.9542176","346.8621549","151.5183357","3.113375443","3.113375443"
"292.2257782","198.559198","326.102351","85.23057133","-0.7792310184","359.220769"
"50.17453915","228.8123081","221.0677274","155.1921112","-1.217936587","358.7820634"
"119.6220704","111.5354654","78.95572817","73.79309662","2.347265495","2.347265495"
"273.2866464","183.4063509","237.229671","263.4835866","-1.104076233","358.8959238"
"365.9557396","121.2718566","343.6961699","132.9994435","-7.454879342","352.5451207"
"58.49598404","147.3832792","121.7658714","73.558303","-1.206834091","358.7931659"
"115.6765017","218.9411097","366.4052152","55.05010853","-0.5477511491","359.4522489"
"67.0559443","72.15989704","86.35837227","239.0352349","0.5215529906","0.5215529906"
"266.6504393","70.71916604","120.1634584","129.3061245","-1.529502064","358.4704979"
"157.0597879","73.22525055","113.8314548","171.1310217","-0.9057159084","359.0942841"
"260.4236027","198.7318723","247.9118538","269.2801181","-1.210949394","358.7890506"
"115.1673886","159.5489681","53.10082053","243.7379084","-1.058059945","358.9419401"
"307.7195113","266.9629795","231.3835921","45.61663136","0.4032118413","0.4032118413"
"143.5017914","107.2616973","179.4830723","242.4037073","0.6541861586","0.6541861586"
"233.6517338","94.78883357","367.2843698","40.22505061","-1.641588014","358.358412"
"114.0279709","81.06519694","208.572757","187.4781201","0.8400671897","0.8400671897"
"304.5820357","132.5005451","272.8378677","196.4364048","-1.379439865","358.6205601"
"165.4223449","154.6747462","75.41467274","63.36814968","0.9787185604","0.9787185604"
"305.0191108","260.5091899","245.170118","112.3559915","0.6010180745","0.6010180745"
"364.8273693","69.10485521","171.1546975","67.26464099","48.746588","48.746588"
"294.8577126","243.3886242","132.6435435","207.2117963","2.478016977","2.478016977"
"113.6662217","235.6398785","192.3868864","133.9718938","-0.8780758548","359.1219241"
"338.8419885","71.72770115","103.8448561","144.9378087","-1.226008125","358.7739919"
"237.889277","173.4937222","234.9860008","54.45227414","0.5963832209","0.5963832209"
"168.450532","112.9239669","361.9691147","150.7169174","2.373562473","2.373562473"
"198.9674701","78.81658232","55.59145715","73.99696655","18.59077401","18.59077401"
"326.3073694","144.287907","252.1256724","93.72340968","1.764630931","1.764630931"
"143.283455","253.9609642","346.6736686","74.91202842","-0.501082557","359.4989174"
"282.3984797","259.6257875","97.7336254","145.5854343","0.7864736603","0.7864736603"
"110.2555955","59.63351739","302.1613702","235.3749019","0.5104172869","0.5104172869"
"145.3061499","189.0636609","363.6010643","115.6169575","-1.221804766","358.7781952"
"69.83287143","97.34290983","32.14518765","61.53003362","2.470621949","2.470621949"
"128.6638416","200.2502009","239.2313966","110.8814451","-1.00126511","358.9987349"
"39.50177545","188.766211","69.71890393","118.5627459","-1.254988707","358.7450113"
"129.1958139","229.965392","330.9228533","175.6298092","-1.651145922","358.3488541"
"361.5448825","49.40679083","208.4068432","256.7768439","-0.4322025254","359.5677975"
"216.9642373","145.0509813","277.6865409","238.3378387","0.9546523179","0.9546523179"
"90.19047297","147.0645357","222.9983391","172.7137865","3.4920548","3.4920548"
"97.54029913","130.700339","169.0805309","186.9372848","1.586131003","1.586131003"
"323.0149044","235.7939631","133.4257478","228.9482576","13.10278272","13.10278272"
"209.2954061","136.4853859","45.73017866","119.1248763","5.164002275","5.164002275"
"324.3342461","181.5467176","294.3495804","158.986372","3.904633097","3.904633097"
"104.2376618","183.7900436","231.3793379","33.82867965","-0.597149571","359.4028504"
"323.4955458","138.6915079","151.436173","199.0380832","-1.485867313","358.5141327"
"237.9725863","164.0481122","72.40640186","184.7462002","-4.331508512","355.6684915"
"186.406245","102.935925","118.3235889","263.4433658","-0.5554789112","359.4445211"
"211.4347307","70.58297025","173.2691506","53.82748433","5.281798549","5.281798549"
"123.0937903","155.4505061","140.6774473","136.062649","-4.474194239","355.5258058"
"234.8179169","246.9009159","118.5512768","151.893849","0.9421111369","0.9421111369"
"271.6471617","58.57489381","220.5598411","160.6043591","-0.8711073471","359.1288927"
"181.2409349","243.7344098","271.2220695","249.2429569","16.22265756","16.22265756"
"153.9532239","152.4785245","145.9031015","147.0163055","15.18044145","15.18044145"
"235.547393","42.44972295","347.2526437","58.82813141","5.463723451","5.463723451"
"300.9102468","115.413413","296.8407796","170.821892","-1.375134627","358.6248654"
"171.4920283","153.8601427","116.5323332","259.8986946","-0.8389176203","359.1610824"
"74.29789167","222.3434636","338.9575425","203.4964458","-4.763804738","355.2361953"
"360.4612975","93.00545252","194.5865647","166.0826663","-1.226847379","358.7731526"
"84.54017936","216.1228861","149.4475388","84.26259471","-0.675846665","359.3241533"
"326.67754","139.8049024","337.21306","197.7681535","1.459164189","1.459164189"
"53.85897773","94.13502139","277.2989907","50.3960281","-2.051797931","357.9482021"
"190.2182081","84.14918843","346.9395772","67.02931812","-5.235694737","354.7643053"
"323.7385297","247.2514846","334.8460603","181.3832313","-1.288262286","358.7117377"
"90.63416769","227.2008028","355.0900015","100.7315059","-0.7099220744","359.2900779"
"65.47485381","256.7396274","182.5541767","192.920907","-1.40257648","358.5974235"
"153.7731018","97.40663499","122.9644097","174.0719642","-1.149684294","358.8503157"
"289.450598","181.6929484","239.2518596","184.4012906","-32.80928513","327.1907149"
"333.7205189","172.7254893","259.7432387","206.6525537","-2.629922264","357.3700777"
"49.54976932","71.79395163","119.0223323","236.548688","0.541261111","0.541261111"
"84.48615143","156.3212731","60.5797115","233.9726311","-1.128180259","358.8718197"
"76.01544346","128.6012201","356.7665726","126.3689457","-40.22620211","319.7737979"
"63.92694761","51.70401375","216.1237765","120.4588011","1.303524459","1.303524459"
"285.5758218","57.69146183","315.5032474","40.40515373","-5.095722048","354.904278"
"159.9593989","268.9998861","302.4129979","161.0476725","-0.8299764961","359.1700235"
"209.6529882","122.2427531","218.5487462","264.0686225","0.5893574192","0.5893574192"
"138.7375893","154.432885","138.4724011","245.8921417","-0.1623925967","359.8376074"
"248.0674922","78.12599889","242.9059512","217.893736","-0.5654761576","359.4345238"
"301.3343479","61.6885887","176.6990775","99.70628385","-2.355227005","357.644773"
"200.319071","87.13746955","150.8759497","148.0578892","-1.458317858","358.5416821"
"132.5496982","51.83902046","299.5942993","60.08206219","10.87668971","10.87668971"
"63.02753652","208.2655715","254.8017489","39.27284573","-0.5307993904","359.4692006"
"108.5843228","56.92187874","144.8845759","198.0377524","0.6265915498","0.6265915498"
"239.5412901","190.1988252","244.9747879","197.8006087","10.46751456","10.46751456"
"283.0691331","133.8208438","301.5934709","203.0775778","1.25489601","1.25489601"
"335.4574625","178.7589957","78.41734833","119.235267","1.508257247","1.508257247"
"109.7611157","76.27145686","352.0525004","251.8885151","0.511132162","0.511132162"
"206.5557473","251.4428841","42.13994583","131.9307465","0.7501457603","0.7501457603"
"319.3385401","73.85305353","291.8468905","215.9584871","-0.6186730549","359.3813269"
"108.4455333","192.3874545","269.5208195","88.40318613","-0.8620947946","359.1379052"
"244.2063941","61.70619049","91.76888883","204.1041749","-0.6293919234","359.3706081"
"90.39647505","33.19551109","73.93286043","253.3046803","-0.3930964116","359.6069036"
"183.9187094","171.170911","326.2991052","130.1309189","-2.183177642","357.8168224"
"200.009559","90.28229742","356.2351929","151.0117862","1.475942852","1.475942852"
"82.41393239","251.0586849","343.0671656","136.3462662","-0.7826544502","359.2173455"
"166.546716","223.5862757","49.14531646","205.6070089","4.978622285","4.978622285"
"142.2312019","167.0844483","261.0836884","66.89659859","-0.8935009281","359.1064991"
"225.1414881","34.23989359","94.02152313","181.9137771","-0.6064920494","359.393508"
"108.5297066","152.0785605","214.0237864","71.12771454","-1.105076752","358.8949232"
"223.3429875","133.4770918","246.7325334","42.88449156","-0.9664349929","359.033565"
"123.1842414","84.70719613","33.0288789","110.3694337","-3.482334812","356.5176652"
"247.3951238","68.77362765","96.90521137","94.39651327","-3.497626245","356.5023738"
"95.40240784","256.0367044","133.742352","89.44544806","-0.531275926","359.4687241"
"55.53007202","56.83278791","57.06510128","205.4919501","0.3828733511","0.3828733511"
"156.9416211","261.6184831","229.7803618","88.29768711","-0.5147301429","359.4852699"
"276.8779636","211.1526044","118.4765899","56.16279951","0.5783496033","0.5783496033"
"66.64813989","115.8292965","72.5512461","204.6229912","0.9053034662","0.9053034662"
"170.1969796","222.9004359","252.6184617","35.54339201","-0.476656102","359.5233439"
"368.0580433","152.7127346","351.0750617","174.3340632","-4.006699825","355.9933002"
"59.65272851","49.7858842","290.2785332","104.1858087","1.649847242","1.649847242"
"285.3682728","165.0146428","38.83370006","235.7101427","-1.269778087","358.7302219"
"343.7810971","214.4234261","83.61333581","152.0710314","1.439876933","1.439876933"
"345.1923742","235.7235563","44.12550484","251.7806817","-5.593136337","354.4068637"
"47.32346833","170.9205727","244.9011638","50.00801146","-0.7419412045","359.2580588"
"74.96076784","153.2003704","180.1468234","194.0212989","2.191407956","2.191407956"
"107.909552","159.4757613","264.1398053","260.7041561","0.8854557641","0.8854557641"
"102.2236858","214.6447894","338.1251689","32.82007992","-0.4936464443","359.5063536"
"254.9759355","40.73137919","316.4356022","115.4131677","1.192631215","1.192631215"
"183.8906542","239.682784","146.1499685","234.1283992","15.930155","15.930155"
"46.55417027","165.3614285","139.9425101","234.7892994","1.287472891","1.287472891"
"109.833113","246.5050634","285.5608954","48.72791111","-0.4534090716","359.5465909"
"170.6611883","164.4886193","181.8957002","254.2601383","0.9458838054","0.9458838054"
"133.3364279","261.2246255","51.35076837","105.8586839","0.5747796623","0.5747796623"
"237.3080615","71.38297443","210.3138603","254.4824035","-0.4799493304","359.5200507"
"291.4780231","194.686746","321.3194253","135.5473138","-1.489373593","358.5106264"
"250.2561918","266.6011004","103.7988862","239.6263035","3.321945104","3.321945104"
"174.3046034","231.3419","246.7904907","76.58203082","-0.5764389059","359.4235611"
"85.54927546","133.1429599","293.4366389","67.45320423","-1.365881049","358.634119"
"303.1730855","57.21462447","294.5006652","136.1892541","-1.056318772","358.9436812"
